Date,ProductName,ProductCategory,ProductSubCategory,ProductPrice,CustomerName,CustomerEmail,CustomerAddress,CustomerPhone,CustomerSegment,SupplierName,SupplierLocation,SupplierContact,ShipperName,ShippingMethod,QuantitySold,TotalAmount,DiscountAmount,NetAmount,StockReceived,StockSold,StockOnHand
2023-05-04,Michael,Toys,Dolls,46.23,Gregory Williams,connie27@example.net,"354 Baker Plaza, Arthurburgh, ID 86273",2347538169,Bronze,"Thornton, Jackson and Gray",Leslieville,001-575-242-3572x740,PLC,Sea,1,46.23,12.63,33.599999999999994,317,94,223
2021-10-27,Shawn,Electronics,Headphones,461.09,Melissa Hernandez,seanallen@example.net,"68786 Kristin Streets Apt. 074, Haystown, WY 53769",819.697.6947,Bronze,"Wagner, Jackson and Holt",Port Sarahview,+1-362-752-2777x1817,and Sons,Ground,32,14754.88,52.25,14702.63,276,127,149
2022-01-25,Shawn,Electronics,Headphones,461.09,Michael Ray,youngtanya@example.com,"07523 Melissa Junction, Lake Andreabury, ID 83154",(325)824-9376x0430,Bronze,"Mack, Wright and Mclaughlin",Alexandrachester,856-399-9995x715,Ltd,Sea,42,19365.78,129.22,19236.56,132,82,50
04-20-2023,Nathaniel,Electronics,Camera,0.01,Elizabeth Foster,fnielsen@example.org,"0643 Thomas Gateway, Lake Christopherhaven, NV 91592",340.808.7205,Silver,Roman-Chambers,Dennischester,001-324-909-1637x2831,Group,Ground,63,41098.05,30.52,41067.530000000006,152,23,129
2022-07-31,Amy,InvalidCategory,Decor,364.01,Lynn Michael,pottermaria@example.com,"59914 Samuel Lights, Smithchester, WI 54944",001-437-500-6323x66970,Bronze,Smith PLC,Lake Candiceton,,PLC,Sea,15,5460.15,93.3,5366.849999999999,304,269,35
2022-11-08,Jamie,Books,Fiction,930.3,Stephanie Bennett,hernandezwesley@example.com,"781 Hawkins Throughway, Joshuashire, OK 71827",+1-758-760-2779x04449,Gold,"Wagner, Jackson and Holt",Port Sarahview,+1-362-752-2777x1817,Inc,Air,58,53957.4,117.96,53839.44,289,109,180
12-19-2022,Tammy,Home & Garden,Furniture,431.82,Dr. Walter Hoffman,xarmstrong@example.com,"9300 Moore Knoll Suite 378, Port Kristinefurt, PA 29340",+1-268-540-9903,Gold,Brown-Miller,Seanfort,(502)758-2166,Inc,Sea,45,19431.9,83.57,19348.33,115,30,85
08-16-2022,Katie,Books,Non-fiction,InvalidPrice,Steven Davis,pturner@example.net,"7770 Wyatt Lane, Nelsonstad, OH 24871",(253)207-3604,Silver,King-Rodriguez,South Lindatown,7724600682,and Sons,Ground,2,1284.22,63.76,1220.46,395,154,241
2023-07-02,Tammy,Home & Garden,Furniture,431.82,Keith Robles,jonathonjohnson@example.com,"Unit 0411 Box 9508, DPO AP 62371",263.735.1021x2586,Silver,"Mathis, Olson and Ryan",Herreraland,(906)306-1777x264,PLC,Ground,92,39727.44,58.31,39669.130000000005,486,172,314
2022-11-28,NonExistentProduct,Electronics,Camera,652.35,Susan Ross,dmartinez@example.net,"662 Carolyn Mews Apt. 087, North Melinda, RI 61338",787.420.5748,Bronze,King-Rodriguez,South Lindatown,7724600682,Inc,Ground,24,15656.4,123.23,15533.170000000002,71,39,32
2022-11-29,Wanda,Toys,Educational,InvalidPrice,Mary Williams,kevinburton@example.net,"9520 Sara Knoll, New Leeborough, VI 41720",001-874-879-1040x891,Bronze,Randall-Ballard,Popeport,,Ltd,Ground,42,11281.62,48.84,11232.78,90,85,5
2022-05-14,NonExistentProduct,Electronics,Headphones,99999.99,Helen Carey,nathanwerner@example.org,"4830 Clark Spurs, Jimmyland, NM 83402",465.219.4571,Gold,"Colon, Palmer and Welch",Antonioshire,230-757-6575x898,PLC,Sea,52,45388.2,43.46,45344.740000000005,367,218,149
2022-01-16,Shannon,InvalidCategory,Gardening Tools,68.01,Cody Hughes,leemorgan@example.com,"Unit 4387 Box 4092, DPO AA 79200",529.779.0980,Bronze,Soto-Rivera,West Denise,805-650-6257x5876,Inc,Ground,22,1496.22,12.34,1483.88,157,12,145
2022-11-17,Marvin,InvalidCategory,Shirt,995.13,Lindsey Lopez,sarah55@example.net,"USNV Lopez, FPO AP 43693",001-616-817-2744,Silver,Higgins and Sons,West Johnbury,230-568-4141,and Sons,Air,50,49756.5,72.5,49684.0,188,70,118
2023-02-03,Elizabeth,Clothing,Shirt,84019.0,Denise Robinson,bassmichael@example.org,"528 Jacobs Stravenue Apt. 406, Alexandermouth, AZ 30547",001-388-957-9964x81189,Silver,"Rodriguez, Winters and Perez",Irwinhaven,6538306661,Group,Sea,22,18484.18,20.61,18463.57,393,222,171
2021-11-02,Marvin,Clothing,Shirt,0.01,Brianna Oconnor,tyrone06@example.com,"23083 Wright Club Apt. 283, Lake Cameronview, VA 09389",(378)838-0568,Gold,"Mack, Wright and Mclaughlin",Alexandrachester,856-399-9995x715,PLC,Air,6,5970.78,47.06,5923.719999999999,209,187,22
2022-03-13,Tammy,Home & Garden,Furniture,431.82,Anthony Mccann,collinsalexis@example.com,"520 Matthew Haven, East Olivia, MI 28545",001-313-281-8303,Gold,Roman-Chambers,Dennischester,001-324-909-1637x2831,LLC,Air,82,35409.24,69.23,35340.009999999995,430,324,106
2023-04-04,Marvin,Clothing,Shirt,99513.0,Donna Baker,rsmith@example.com,"88553 Joshua Well Apt. 453, Rebeccafort, MD 26123",651.655.5874,Silver,Campos-Murillo,Lawsontown,822-222-4939,PLC,Sea,55,54732.15,202.73,54529.42,328,104,224
2021-10-29,Martha,Books,Fiction,43310.0,Charles Sanchez,tracyrobles@example.com,"PSC 7228, Box 1166, APO AP 70457",+1-891-495-0750x273,Silver,"Mathis, Olson and Ryan",Herreraland,(906)306-1777x264,and Sons,Sea,53,22954.300000000003,118.94,22835.360000000004,127,42,85
2023-04-23,Anthony,Books,Academic,InvalidPrice,Scott Green,nelsonvalerie@example.net,"4129 Castro Ports, West Amanda, MD 17185",(277)618-0129x439,Bronze,Brown-Miller,Seanfort,(502)758-2166,Group,Air,100,69339.0,205.01,69133.99,337,93,244
2022-09-13,NonExistentProduct,Electronics,Camera,652.35,Allison Alvarez,jromero@example.org,"4381 Massey Shoal, New Julian, MA 39246",862.226.2558,Bronze,Campos-Murillo,Lawsontown,,PLC,Sea,22,14351.7,3.78,14347.92,487,32,455
2023-06-21,NonExistentProduct,Books,Fiction,930.3,Sarah Dixon,barneselizabeth@example.com,"977 Timothy Glens Apt. 077, Jeffreytown, PA 63992",001-895-273-2444x129,Silver,Brown-Miller,Seanfort,(502)758-2166,Ltd,Ground,26,24187.8,127.18,24060.62,141,133,8
2023-01-25,Jamie,Books,Fiction,930.3,Bill Benjamin,dunnjamie@example.net,"41823 Brett Port, South Courtney, MS 94178",+1-951-872-7323,Silver,Campos-Murillo,Lawsontown,822-222-4939,Inc,Air,79,73493.7,58.42,73435.28,66,24,42
06-04-2023,Cynthia,Electronics,Headphones,872.85,Mackenzie Johnson,roberthoffman@example.net,"378 Matthew River, Michellestad, LA 63706",001-622-631-9657,Gold,King-Rodriguez,South Lindatown,7724600682,Inc,Ground,13,11347.05,151.16,11195.89,57,50,7
2022-07-30,Fred,Books,Academic,951.53,Michael Wells,vjones@example.net,"7507 Brett Road, Josephbury, AK 34423",+1-976-206-0757,Silver,Brown-Miller,Seanfort,(502)758-2166,LLC,Air,34,32352.02,30.03,32321.99,352,97,255
2023-08-06,Justin,Electronics,Headphones,660.05,Rebecca Norman,rcrawford@example.com,"41010 Boyd Via, East Brittanystad, AR 78585",(258)688-9958,Bronze,Soto-Rivera,West Denise,805-650-6257x5876,LLC,Air,58,38282.9,144.32,38138.58,186,42,144
2022-11-26,Kristine,Electronics,Headphones,InvalidPrice,Joshua Stephens,obrown@example.com,"PSC 8170, Box 8671, APO AE 88907",699-703-3284x636,Bronze,"Rodriguez, Winters and Perez",Irwinhaven,6538306661,Group,Sea,50,11441.0,40.64,11400.36,429,256,173
04-03-2023,Robert,Electronics,Mobile,847.43,Laura Haas DDS,,"6076 Karen Fort Suite 987, Mccoychester, ND 78855",312-684-8873x34930,Bronze,"Rodriguez, Winters and Perez",Irwinhaven,6538306661,and Sons,Sea,61,51693.23,193.87,51499.35999999999,265,78,187
03-17-2022,Jamie,Books,Fiction,930.3,Alicia Watson,john92@example.org,"36556 James Terrace, Williamsborough, AZ 46522",257-790-0365,Gold,Smith PLC,Lake Candiceton,459-301-8580,Group,Sea,87,80936.09999999999,185.81,80750.29,404,81,323
2023-06-29,Pamela,Electronics,Headphones,651.11,Benjamin Garner,kristen12@example.net,"3433 Clark Shoal Apt. 290, Odonnelltown, VI 61364",401-945-9825x802,Silver,Lawson-Wilkins,Calderonchester,(277)930-2705x3206,PLC,Sea,11,7162.21,161.94,7000.27,356,57,299
2023-02-20,Jamie,Books,Fiction,930.3,Kimberly Knapp,,"071 Frey Locks, New Jeffreystad, AR 03746",(955)816-1887,Silver,"Gilbert, Miller and Lee",Lake Juanland,+1-619-677-8121x28226,PLC,Sea,23,21396.9,50.87,21346.03,355,156,199
10-27-2021,Angela,Toys,Action Figures,386.57,Kevin Murphy,rbaker@example.org,"Unit 3841 Box 3644, DPO AE 62978",+1-426-452-4353x08478,Silver,Campos-Murillo,Lawsontown,822-222-4939,LLC,Ground,20,7731.4,64.22,7667.179999999999,271,175,96
05-09-2023,NonExistentProduct,Electronics,Headphones,651.11,Laura Miranda,ronald30@example.net,"748 Gonzalez Landing, Debrafort, AZ 38703",694.648.7463,Bronze,Randall-Ballard,Popeport,933.564.7029x6917,Group,Sea,36,23439.96,184.36,23255.6,95,60,35
2022-02-11,Jamie,Books,Fiction,930.3,John Riley,richard47@example.com,"92576 Garcia Green Apt. 613, East Susan, VA 88185",(301)679-2052,Gold,Smith PLC,Lake Candiceton,459-301-8580,and Sons,Ground,48,44654.4,130.68,44523.72,235,75,160
09-25-2023,Wanda,Toys,Educational,268.61,Valerie Bridges,,"180 Hansen Alley Apt. 255, Lake Katherine, WY 33724",774.206.5243x76517,Bronze,Higgins and Sons,West Johnbury,230-568-4141,LLC,Sea,45,12087.45,67.31,12020.14,329,135,194
2023-03-25,Kristine,Electronics,Headphones,22882.0,Ashley Durham,johnsongabriel@example.com,"58224 Bobby Avenue, Lake John, NV 81931",+1-960-710-0711x2712,Gold,"Mathis, Olson and Ryan",Herreraland,(906)306-1777x264,PLC,Sea,91,20822.62,42.74,20779.88,455,105,350
2023-09-15,Wanda,Toys,Educational,268.61,William Marks,michealmiddleton@example.net,"82785 Joanna Lodge Apt. 289, Williamland, MT 89891",+1-462-709-3640,Silver,Lee-Miller,South Emilyview,,Inc,Sea,33,8864.130000000001,16.97,8847.160000000002,297,200,97
2022-03-05,Robert,Electronics,Mobile,99999.99,Heidi Harper,brownvictoria@example.net,"1018 Anthony Courts, Kaylaborough, GU 37938",(489)719-0307x07681,Gold,Higgins and Sons,West Johnbury,230-568-4141,LLC,Sea,19,16101.169999999998,90.33,16010.839999999998,461,226,235
2022-11-08,Tammy,Home & Garden,Furniture,InvalidPrice,Elizabeth Rogers,brian03@example.org,"54448 Lowe Branch, West Jamie, WY 98034",+1-420-715-0414x72786,Bronze,Randall-Ballard,Popeport,933.564.7029x6917,Inc,Ground,40,17272.8,43.07,17229.73,225,206,19
2023-05-31,Jamie,Books,Fiction,930.3,Michael Ball,elizabethhull@example.org,"63866 Sarah Centers, North Louisfort, OH 93330",+1-211-401-3389x3288,Gold,"Mack, Wright and Mclaughlin",Alexandrachester,856-399-9995x715,Ltd,Ground,48,44654.4,96.71,44557.69,138,30,108
2022-06-25,Michael,Toys,Dolls,46.23,Michelle Allen,fdavis@example.net,"79774 Griffith Summit Apt. 107, Porterchester, IN 18088",810-443-7645x049,Bronze,Higgins and Sons,West Johnbury,230-568-4141,Inc,Sea,58,2681.34,5.73,2675.61,265,161,104
2022-05-13,Justin,Electronics,Headphones,660.05,Jared Rivera,johnbrown@example.com,"7544 Alexander Drive Apt. 220, Lake Fernando, DC 54403",+1-459-418-6543x752,Gold,Campos-Murillo,Lawsontown,822-222-4939,PLC,Sea,8,5280.4,77.88,5202.52,161,130,31
2022-11-04,Justin,Electronics,Headphones,660.05,Ryan Thomas,knorris@example.com,"9876 Patrick Lock Apt. 402, Charlesmouth, PW 38879",(885)321-0582,Bronze,Brown-Miller,Seanfort,(502)758-2166,and Sons,Sea,57,37622.85,105.11,37517.74,185,173,12
2021-11-13,Marvin,Clothing,Shirt,0.01,Arthur Mcfarland,nkramer@example.com,"51771 Lorraine Causeway, New Chad, MA 54386",681-327-1118x740,Bronze,Lee-Miller,South Emilyview,+1-588-750-7646,Group,Ground,63,62693.19,96.71,62596.48,380,285,95
2022-07-08,Fred,Books,Academic,951.53,Richard Collier,madisonchurch@example.org,"21693 Williams Avenue, Leahburgh, WI 99016",435-818-7715x8180,Gold,Roman-Chambers,Dennischester,001-324-909-1637x2831,PLC,Sea,63,59946.39,134.36,59812.03,245,26,219
2022-12-24,Michael,InvalidCategory,Dolls,0.01,Daniel Young,obriensandra@example.com,"592 Cook Haven, Glennhaven, GU 84932",429.973.1935,Bronze,Smith PLC,Lake Candiceton,,LLC,Ground,41,1895.43,7.0,1888.43,85,23,62
2022-06-19,Amy,Home & Garden,Decor,364.01,April Garcia,jared43@example.com,"786 Burns Landing Suite 372, Manningville, ID 32960",001-773-267-0814,Gold,White and Sons,West Scott,288-572-7043,and Sons,Air,25,9100.25,39.39,9060.86,196,15,181
2022-02-12,Justin,Electronics,Headphones,660.05,Jeffrey Lin,yramirez@example.net,"915 Amy Gateway Suite 838, Jamesstad, VT 46258",+1-552-831-4531,Bronze,Higgins and Sons,West Johnbury,230-568-4141,PLC,Air,33,21781.65,11.1,21770.55,85,69,16
2023-06-24,Fred,Books,Academic,951.53,Terri Brooks,,"7667 Ana Junctions Suite 243, Williamfort, DE 65025",605-771-8363x3755,Silver,Lee-Miller,South Emilyview,+1-588-750-7646,LLC,Sea,87,82783.11,150.33,82632.78,408,370,38
2022-06-03,Tammy,Home & Garden,Furniture,431.82,Dr. Danny Mitchell,lhill@example.org,"229 Donald Bridge, North Coltonshire, MO 57705",810-968-0091x217,Silver,Smith PLC,Lake Candiceton,459-301-8580,LLC,Ground,58,25045.56,58.74,24986.82,297,42,255
2022-05-02,Angela,Toys,Action Figures,386.57,Richard Mueller,,"06675 White Cape Suite 933, Waltersmouth, TN 25288",290.748.4026x108,Bronze,Peck Group,West Lindafurt,,Group,Sea,88,34018.16,27.16,33990.99999999999,244,189,55
2023-01-02,Anthony,Books,Academic,693.39,Shawna Price,qblake@example.org,"USNV Hamilton, FPO AA 34691",846-723-7204x365,Gold,"Mack, Wright and Mclaughlin",Alexandrachester,856-399-9995x715,PLC,Air,10,6933.9,64.31,6869.589999999999,473,202,271
2023-09-05,Tammy,Home & Garden,Furniture,431.82,Cynthia Christian,bryanstout@example.net,"3210 Miller Pike, Villegastown, NY 83162",4424778888,Silver,"Colon, Palmer and Welch",Antonioshire,230-757-6575x898,LLC,Air,59,25477.38,30.66,25446.72,299,3,296
2023-01-19,Katie,Books,Non-fiction,642.11,Timothy Johnson,imolina@example.org,"9545 Courtney Stravenue, Martinezview, VI 19904",(698)263-3144x5635,Silver,King-Rodriguez,South Lindatown,7724600682,and Sons,Air,33,21189.63,80.98,21108.65,212,98,114
2023-04-29,Elizabeth,Clothing,Shirt,840.19,Troy Reynolds,matthewmcintosh@example.com,"136 Karen Locks, Smithville, FM 06761",4575909170,Gold,Randall-Ballard,Popeport,933.564.7029x6917,and Sons,Air,52,43689.880000000005,124.36,43565.52,170,133,37
2023-04-24,Wanda,InvalidCategory,Educational,268.61,Billy Miller,comptoncaleb@example.com,"0577 Oliver Prairie, Barrettmouth, FM 41433",303.914.2933x767,Silver,Brown-Miller,Seanfort,(502)758-2166,Ltd,Air,63,16922.43,35.58,16886.85,362,67,295
2023-01-29,Martha,Books,Fiction,433.1,Linda Galvan,shawdiana@example.org,"267 Tina Trace Suite 348, Johnton, FL 05316",608.297.7409x081,Silver,White and Sons,West Scott,,Group,Ground,74,32049.4,42.28,32007.120000000003,407,167,240
2022-05-05,Justin,Electronics,Headphones,660.05,Joseph Ramos,bakercarl@example.org,"8817 Mitchell Course, Lake Catherinebury, AK 84024",001-494-974-2098,Silver,"Wagner, Jackson and Holt",Port Sarahview,+1-362-752-2777x1817,PLC,Air,78,51483.9,184.73,51299.16999999999,168,150,18
03-05-2022,Pamela,InvalidCategory,Headphones,651.11,Amy Reed,,"7791 Dylan Lakes, Christopherport, ME 69282",+1-645-320-3491,Bronze,Campos-Murillo,Lawsontown,822-222-4939,Group,Ground,42,27346.62,170.38,27176.24,198,140,58
2022-03-29,Nathaniel,Electronics,Camera,652.35,Catherine Carney,katelynserrano@example.org,"42123 Gabrielle Park, Rodriguezburgh, NV 31310",453.655.9434,Bronze,"Gilbert, Miller and Lee",Lake Juanland,+1-619-677-8121x28226,Group,Air,68,44359.8,179.89,44179.91,432,260,172
2022-08-06,NonExistentProduct,Books,Fiction,99999.99,Brandon Parker,sflores@example.com,"PSC 0005, Box 2622, APO AA 86931",001-945-582-3969,Bronze,Brown-Miller,Seanfort,(502)758-2166,PLC,Sea,52,48375.6,107.72,48267.88,187,24,163
2022-10-16,NonExistentProduct,Electronics,Headphones,461.09,Randy Hogan,anthony02@example.org,"5375 Daniels Dam Suite 436, East Nicole, NV 31465",985.876.4533x780,Bronze,Lee-Miller,South Emilyview,+1-588-750-7646,Inc,Sea,45,20749.05,78.97,20670.08,227,120,107
11-12-2022,Jamie,Books,Fiction,930.3,Diane Ferguson,mfisher@example.net,"320 Short Locks Suite 434, West Robert, OR 09891",(984)868-6547,Silver,Campos-Murillo,Lawsontown,822-222-4939,Group,Sea,16,14884.8,122.55,14762.25,274,163,111
2023-07-09,Pamela,Electronics,Headphones,InvalidPrice,Thomas Massey,,"561 Kimberly Track Suite 450, Port Jacquelinemouth, WY 32645",(772)211-4399,Gold,"Rodriguez, Winters and Perez",Irwinhaven,6538306661,Inc,Air,41,26695.51,167.4,26528.11,437,126,311
2022-03-06,Elizabeth,Clothing,Shirt,840.19,Jennifer Andrews,umiller@example.com,"93263 Nelson Crest, Lake Jasonville, SC 17073",(214)224-3377,Silver,"Mathis, Olson and Ryan",Herreraland,(906)306-1777x264,Group,Ground,59,49571.21000000001,140.57,49430.64000000001,98,22,76
2022-06-27,Amy,Home & Garden,Decor,364.01,Mary Owens,,"471 Adam Lane Apt. 988, Sullivanborough, DC 98245",513-773-4379x56527,Bronze,"Mathis, Olson and Ryan",Herreraland,(906)306-1777x264,Ltd,Air,55,20020.55,45.24,19975.31,144,85,59
2022-06-06,Wanda,Toys,Educational,268.61,Michael Ortiz,scott40@example.net,"7754 Brian Walks, Brendamouth, TX 04582",787.206.8081x98644,Silver,"Colon, Palmer and Welch",Antonioshire,230-757-6575x898,and Sons,Sea,12,3223.32,72.74,3150.5800000000004,69,51,18
06-22-2022,NonExistentProduct,Toys,Dolls,4623.0,Jon Flynn,bjones@example.net,"374 Schneider Trail, Stephenshire, MI 00618",(553)267-0318x7005,Bronze,"Ramirez, Hicks and Lara",Dustinmouth,853-738-3918,Inc,Air,57,2635.11,3.26,2631.8499999999995,131,37,94
2023-08-07,Robert,Electronics,Mobile,847.43,Adam Caldwell,econrad@example.net,"906 Parks Crossroad, Lake Brittany, ND 04540",+1-825-450-3445x7855,Silver,Lee-Miller,South Emilyview,+1-588-750-7646,LLC,Air,91,77116.12999999999,2.77,77113.35999999999,208,134,74
2021-12-06,Robert,Electronics,Mobile,84743.0,Charles Shaw,iibarra@example.net,"7020 Baker Roads, Chrisbury, SD 43454",732-598-3868x334,Bronze,Campos-Murillo,Lawsontown,822-222-4939,and Sons,Ground,92,77963.56,82.59,77880.97,206,110,96
2023-09-20,Justin,Electronics,Headphones,660.05,Paul Castro,,"365 Wolf Spring Apt. 136, Mitchellburgh, MN 82425",949-237-5742x847,Gold,"Rodriguez, Winters and Perez",Irwinhaven,6538306661,LLC,Air,18,11880.9,87.16,11793.74,249,99,150
2022-07-24,Kristine,Electronics,Headphones,228.82,Larry Lewis,williamskevin@example.com,"29242 Michael Ports Suite 676, Turnerfurt, MT 46009",(206)606-8275,Bronze,Smith PLC,Lake Candiceton,459-301-8580,Ltd,Air,27,6178.139999999999,34.15,6143.99,484,225,259
2021-10-13,Robert,Electronics,Mobile,84743.0,Tina Smith,posborn@example.com,"8805 Rogers Run Apt. 992, New Kennethstad, NC 76816",567-330-1034,Bronze,Smith PLC,Lake Candiceton,459-301-8580,Ltd,Sea,72,61014.96,169.9,60845.06,281,253,28
2022-11-04,NonExistentProduct,Electronics,Headphones,660.05,Amy Barker,deandonna@example.com,"97001 Gonzalez Union Suite 559, New Jamesville, MP 64101",677.246.6279,Gold,Campos-Murillo,Lawsontown,822-222-4939,Inc,Ground,94,62044.7,23.92,62020.78,222,125,97
2022-08-12,Martha,Books,Fiction,InvalidPrice,Lisa Johnson,wreed@example.org,"9956 Clark Vista Suite 291, Port Jonathan, IN 67933",239-699-5248,Gold,White and Sons,West Scott,288-572-7043,Ltd,Ground,54,23387.4,61.18,23326.22,113,66,47
2023-04-04,Nathaniel,Electronics,Camera,652.35,William Luna,erinchapman@example.org,"821 Jason Ways Suite 172, West Oscar, AK 43525",(729)256-0058,Silver,"Rodriguez, Winters and Perez",Irwinhaven,6538306661,PLC,Air,56,36531.6,163.55,36368.05,211,192,19
2022-05-11,Angela,Toys,Action Figures,386.57,Amy Charles,belldarrell@example.org,"1297 Werner Drive, West Heatherchester, ND 91615",001-658-999-0670x5234,Silver,King-Rodriguez,South Lindatown,7724600682,and Sons,Air,66,25513.62,93.9,25419.72,159,18,141
2023-02-10,NonExistentProduct,Books,Fiction,930.3,Johnny Salazar,dawnmcdaniel@example.com,"28600 Marcia Forge Apt. 924, North Vanessa, MD 31498",(682)426-4104x7031,Bronze,"Mack, Wright and Mclaughlin",Alexandrachester,856-399-9995x715,Group,Sea,32,29769.6,87.2,29682.4,409,335,74
2023-01-27,Marvin,Clothing,Shirt,99513.0,Anthony Turner,simmonsstacy@example.net,"PSC 1266, Box 5655, APO AP 55734",(674)434-2418,Bronze,Randall-Ballard,Popeport,933.564.7029x6917,Inc,Ground,56,55727.28,23.3,55703.98,113,75,38
2021-10-31,NonExistentProduct,Books,Non-fiction,0.01,Alan Edwards,,"777 Padilla Canyon Apt. 136, Lake Linda, ND 26572",651.460.4565x68827,Bronze,King-Rodriguez,South Lindatown,7724600682,and Sons,Ground,31,19905.41,101.62,19803.79,413,100,313
2023-08-09,Michael,InvalidCategory,Dolls,46.23,Jacob Anderson,hollyfowler@example.org,"320 Valerie Summit Apt. 851, Port James, MN 35847",(282)681-9421,Bronze,"Wagner, Jackson and Holt",Port Sarahview,+1-362-752-2777x1817,and Sons,Sea,79,3652.17,0.14,3652.03,168,49,119
2022-04-17,Shannon,Home & Garden,Gardening Tools,68.01,Christine Wood,,"7708 Stacie Viaduct, Port April, OK 47564",275-411-8292x303,Silver,Higgins and Sons,West Johnbury,230-568-4141,LLC,Ground,21,1428.21,20.3,1407.91,224,172,52
2022-04-04,Jamie,Books,Fiction,930.3,Troy Reynolds,kellymegan@example.net,"799 Holly Bridge, Liuberg, NV 77985",948.534.8163x3856,Bronze,White and Sons,West Scott,288-572-7043,Group,Air,1,930.3,150.67,779.63,469,63,406
11-18-2021,Marvin,Clothing,Shirt,995.13,Peter Padilla,brownjonathan@example.net,"017 Ball Station, Rivasborough, MP 45269",(429)423-5844x5156,Gold,Brown-Miller,Seanfort,(502)758-2166,PLC,Sea,82,81600.66,194.63,81406.03,70,55,15
2022-07-17,NonExistentProduct,Books,Academic,0.01,Anita Lowe,livingstoncindy@example.com,"80113 David Springs, North Ryan, MN 63603",+1-319-270-8879x95522,Bronze,"Wagner, Jackson and Holt",Port Sarahview,+1-362-752-2777x1817,Ltd,Air,100,95153.0,109.28,95043.72,131,52,79
